PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1gu0Y,2rr2k1/6pp/p7/P2qpR2/1P6/3p4/5QPP/5R1K b - - 3 35,c8c2 f5f8 d8f8 f2f8,691,97,96,1584,endgame mate mateIn2 short,https://lichess.org/puY0fcZZ/black#70,
1gu34,5k2/1pb2pp1/2p4p/1b1PP3/5PP1/rB3N2/7P/2R3K1 w - - 1 28,f3d4 c7b6,1255,77,80,185,crushing endgame oneMove pin,https://lichess.org/B99xRrAD#55,
1gu5a,3k4/5pp1/B3p3/1R1pP3/7n/1p1NP2P/2r4P/6K1 w - - 2 40,b5b3 h4f3 g1f1 f3d2 f1e1 d2b3,1628,75,88,138,crushing endgame fork long master,https://lichess.org/VTI3k0Jn#79,
1guAq,r3k3/pp1nq1pB/2pbbp2/3p4/3P4/2N2NP1/PPPQ1PP1/R3K3 w Qq - 1 14,h7g6 e6f7 e1f1 f7g6 a1e1 g6e4 c3e4 d5e4,1670,90,69,30,advantage discoveredAttack middlegame veryLong,https://lichess.org/A3m62TmF#27,French_Defense French_Defense_Exchange_Variation
1guBM,r1bq1r1k/1pp1n3/p1np1b2/5pB1/2BP3Q/2N4P/PPP2PP1/2KR3R b - - 6 15,h8g7 h4h6,916,97,100,43,mate mateIn1 middlegame oneMove,https://lichess.org/3FqigVOk/black#30,St_George_Defense St_George_Defense_Other_variations
1guMW,2kr3r/pppbq1p1/2n5/8/4NP2/1Q1P2p1/PP2P1B1/R1R3K1 b - - 1 24,c6d4 e4d6 c8b8 b3b7,1818,77,88,192,mate mateIn2 middlegame pin queensideAttack short,https://lichess.org/eT9t2vJQ/black#48,
1guOs,6k1/p1q5/4R1p1/8/7Q/1P5P/P5PK/5r2 w - - 3 35,g2g3 c7c2 e6e2 c2e2,1120,75,100,298,endgame mate mateIn2 short,https://lichess.org/046swhAm#69,
1guTw,r1b1kb1r/p4ppp/2p5/3qp3/8/4B3/PPPQ1PPP/2KR1B1R b kq - 1 11,d5a2 d2d8,859,84,62,49,mate mateIn1 middlegame oneMove,https://lichess.org/pycGRERa/black#22,Sicilian_Defense Sicilian_Defense_Closed
1guU2,3r3k/Q4R1p/5n2/8/2p2q2/5N1P/P4PP1/6K1 w - - 2 32,a7c7 d8d1 f3e1 d1e1,924,85,79,81,endgame mate mateIn2 short,https://lichess.org/iaoVntzC#63,
1guUH,1r6/pb2qppk/1p1p1n1p/2p1rP2/4PQ2/P1PP1BNP/1P5K/4R1R1 b - - 0 25,d6d5 d3d4 c5d4 c3d4,1973,75,94,7063,crushing middlegame short,https://lichess.org/Jhze3MIX/black#50,
1guXB,2r1k2r/pp1q1ppp/1b2p2n/3pP1N1/3n1P2/2N5/PP4PP/R1BQ1R1K b k - 7 15,b6d8 d1d4 d8g5 f4g5,1458,75,86,356,advantage hangingPiece opening short,https://lichess.org/kW9j2f8s/black#30,French_Defense French_Defense_La_Bourdonnais_Variation
1gugM,5rk1/p4pp1/7p/1Bp5/4Pqb1/2P2P2/PP1r2PP/1KQ1N2R b - - 2 21,f8b8 e1d3 f4e3 h1e1,2098,80,92,7349,advantage clearance middlegame short,https://lichess.org/fb1SzUBV/black#42,
1gugp,2kr3r/ppp2ppp/4p3/2b1P3/5P2/6q1/PPP1Q2N/R1B2R1K w - - 1 17,f1f3 g3g1,800,77,100,942,mate mateIn1 middlegame oneMove,https://lichess.org/V2nru413#33,Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation
1guns,r4rk1/pppq1p1p/3bbp2/3p3Q/3P4/3B3P/PPP2PP1/RN3RK1 b - - 1 12,g8h8 h5h7,633,90,100,46,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/T22HNbYh/black#24,French_Defense French_Defense_Exchange_Variation
1guqH,4r1k1/5pb1/2p1bnpp/4p3/rP2P2B/1K3N1P/5PP1/3R1B1R w - - 2 20,b3a4 e8a8 f1a6 a8a6,729,79,92,453,mate mateIn2 middlegame short,https://lichess.org/4yzzt0sh#39,
1guvT,r1bq1rk1/2p2pp1/p1n1pn1p/1p2P1N1/2pP4/P1P1B3/2Q1BPPP/R4RK1 b - - 0 14,f6d5 c2h7,594,93,82,268,mate mateIn1 middlegame oneMove,https://lichess.org/03r4VXpQ/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense
1guyC,r3k2r/p1q3bp/2pp2p1/3Pp3/Q3Pp2/5P1P/PP1B1P2/2KR3R b kq - 0 18,e8g8 d2a5 c7e7 d5c6,1942,75,92,1883,crushing master middlegame short,https://lichess.org/Evr8h1JZ/black#36,Modern_Defense Modern_Defense_Other_variations
1gv1P,4R3/p1rq1kQp/6pB/3p1p2/1p6/1P5P/2r2PPK/8 b - - 8 35,f7e8 g7f8,1037,76,100,88,endgame mate mateIn1 oneMove,https://lichess.org/LeZtkli1/black#70,
1gv1Q,r1b4r/ppN1kppp/1n3n2/4p3/8/4PN2/PqPB1PPP/3RKB1R b K - 3 13,b2c2 d2b4 c2c5 b4c5,1152,75,100,190,mate mateIn2 middlegame short,https://lichess.org/meJ7DHlZ/black#26,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
1gv6E,2Q5/6pk/1p6/1P1p2q1/4p2p/P3Pr2/6P1/4RBK1 w - - 2 41,c8c3 h4h3 c3b2 g5g3,2177,76,85,306,advantage endgame pin short,https://lichess.org/cemqfLwc#81,
1gvR0,r2r2k1/1b3pp1/1q2pN1p/pp6/8/1B2nPQ1/PPP3PP/R2R3K b - - 3 23,g8f8 f6d7 d8d7 d1d7,1785,75,90,380,advantage fork middlegame short,https://lichess.org/H3LZZWId/black#46,
1gvRn,2kr4/1p2R1p1/p1p4p/3r1P2/1P3QP1/7P/Pq3PK1/R7 b - - 2 29,b2a1 f4c7,758,78,99,756,endgame mate mateIn1 oneMove,https://lichess.org/c9Q13GGw/black#58,
1gvRx,1r4k1/5p2/5p1p/8/Rp3P2/6P1/P2r3P/1R4K1 w - - 2 28,a2a3 b4b3 f4f5 b3b2,1332,74,93,7790,advancedPawn crushing endgame rookEndgame short,https://lichess.org/JX2Ufn65#55,
1gveG,2R5/5k1p/3r4/3p3q/P5p1/1P2PpP1/3Q1PbP/3R2KB w - - 8 36,d2d4 h5h2 g1h2 d6h6 h2g1 h6h1,1665,76,96,12856,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/vAbKFvke#71,
1gvfx,5rk1/Q3Rpp1/4p2p/8/3Pn3/5N2/2q2PPP/5BK1 w - - 1 24,f3e5 c2f2 g1h1 f2f1,1173,82,71,218,deflection mate mateIn2 middlegame short,https://lichess.org/1FzulnzG#47,
1gvi1,rnbqkbnr/pppp2pp/8/3Ppp2/8/8/PPP1PPPP/RNBQKBNR w KQkq - 0 3,c1g5 d8g5,957,91,94,555,advantage hangingPiece oneMove opening,https://lichess.org/kt2Ia5CG#5,Englund_Gambit_Complex_Declined Englund_Gambit_Complex_Declined_Other_variations
1gvid,r4rk1/1b1nppb1/pq1p1np1/8/1p1PPN2/6N1/BPP3PP/R1BQ1R1K b - - 1 17,f6e4 f4g6 e4g3 h2g3,1895,76,88,88,advantage middlegame pin short,https://lichess.org/Hbm5pQjI/black#34,Sicilian_Defense Sicilian_Defense_Closed
1gvis,r3r1k1/5p1p/1Rp3p1/p1bPp3/2P1P3/4PBPP/P7/2R3K1 w - - 1 24,b6c6 c5e3 g1g2 e3c1,1107,155,43,14,crushing endgame fork master short,https://lichess.org/foKOc4N2#47,
1gvsC,2k5/ppp2p1p/4p1p1/6K1/2P1r3/3B3P/PPn3P1/5R2 b - - 1 22,c2e3 f1f3 e4d4 f3e3,2538,104,89,339,crushing endgame short,https://lichess.org/07GsQ8dP/black#44,
1gvte,Q1bk3r/2p1bR2/4B3/7p/P7/3P4/1PP4q/RN1K2r1 w - - 4 29,f7f1 g1f1,801,86,84,109,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/9Ph34uXx#57,
1gvvv,r1b2rk1/bp3ppp/2n1p3/pB2P3/8/P1p2NB1/5PPP/2RR2K1 b - - 1 18,f8d8 b5c6 d8d1 c1d1,1184,77,88,159,advantage middlegame short,https://lichess.org/ujlAiRFM/black#36,French_Defense French_Defense_Advance_Variation
1gvwj,7R/5r2/6kp/1pp1B3/p5KP/Pn6/8/8 b - - 4 58,f7h7 h4h5 g6f7 h8h7,1552,77,96,13965,crushing deflection endgame short,https://lichess.org/bzq1Km0C/black#116,
1gw2k,r1b1nrk1/1q1n1pp1/1p5p/pN1PpN1B/Pb2P3/1Q2B2P/6P1/2R2R1K b - - 3 22,d7c5 f5h6 g7h6 c1c5 b4c5 e3h6,2808,97,75,110,crushing kingsideAttack long master middlegame sacrifice,https://lichess.org/2FrCzOLd/black#44,
1gw6r,r1b1k2N/p1p3pp/2p5/4p3/5n1q/3P1Q2/PPP4P/RNB2K2 w q - 0 15,c1f4 c8h3 f1e2 h3g4,1720,75,96,10287,crushing middlegame pin short,https://lichess.org/JyMwvUOL#29,Italian_Game Italian_Game_Two_Knights_Defense
1gw74,r7/3bn1k1/pq2pp2/3p3Q/3P4/P3PR2/6PP/R5K1 b - - 3 25,e7f5 f3h3 a8g8 h5h7 g7f8 h7d7,1941,89,76,44,advantage long middlegame quietMove skewer,https://lichess.org/uCdUdHaU/black#50,
1gw8v,3r4/1ppr4/3bkp1p/PN2p1p1/1P2P1P1/2PR1P2/7P/2KR4 w - - 1 24,b5a3 d6b4 d3d7 b4a3 c1c2 d8d7,1522,75,98,1638,advantage endgame exposedKing long queensideAttack,https://lichess.org/5bLK079R#47,
1gw91,4Q3/6bk/2p5/2Pp4/3P4/3b1P2/2r4P/6K1 w - - 11 62,e8c6 g7d4 g1h1 c2c1 h1g2 c1g1,1452,76,75,113,crushing endgame long,https://lichess.org/3653Wkme#123,
1gwKl,r1bq1r2/1ppp1ppk/p1n2n1p/2bNp3/2B1P2B/3P1N2/PPP2PPP/R2Q1RK1 b - - 3 9,g7g5 f3g5 h6g5 h4g5,1779,74,87,74,crushing opening short,https://lichess.org/YjH4bsbL/black#18,Italian_Game Italian_Game_Giuoco_Piano
1gwLz,2krr3/1p5p/p1n2bp1/2Pq1p1P/B2p4/8/PPPQNPP1/2KR3R w - - 2 18,c1b1 d5c4 a4b3 c4e2,2210,75,93,4526,advantage master middlegame short,https://lichess.org/RtPnMc9G#35,Zukertort_Opening Zukertort_Opening_Kingside_Fianchetto
1gwM9,4k3/8/8/4P3/2p1q3/1p6/1K4PP/2Q5 w - - 0 48,g2g3 e4e2 b2c3 e2e5,2384,89,77,70,crushing endgame queenEndgame short,https://lichess.org/SoP8u4vE#95,
1gwNC,r6R/6k1/p1bp4/1p2n3/3BB3/8/PP6/1K6 w - - 3 41,h8a8 c6e4 b1c1 e4a8,1148,87,79,163,advantage endgame fork hangingPiece master short,https://lichess.org/8bYptclN#81,
1gwPF,8/8/8/7p/p6k/P4R1P/2r3K1/8 w - - 4 59,f3f2 c2f2 g2f2 h4h3,1106,115,57,61,crushing endgame rookEndgame short,https://lichess.org/8zqtYBw7#117,
1gwPr,6n1/pk6/1p5P/2p3P1/8/8/P7/7K b - - 0 49,g8h6 g5h6 c5c4 h6h7,920,94,91,332,advancedPawn crushing endgame hangingPiece short,https://lichess.org/ZQe30N7U/black#98,
1gwQf,8/8/1K1P4/p3k3/b1P5/P5p1/6B1/8 b - - 6 48,e5d6 c4c5 d6d7 g2h3,2774,95,82,237,bishopEndgame crushing endgame master short,https://lichess.org/C12IyOk4/black#96,
1gwSb,6k1/5pp1/2p1p2p/P2pq3/8/1r1Q1BPP/1r2P2K/R4R2 w - - 5 30,d3a6 b3f3 f1f3 b2e2 a6e2 e5e2,1839,136,33,22,crushing long middlegame pin,https://lichess.org/bxj7b4nV#59,
1gwW2,8/p6p/5p2/1p4pP/1P3PP1/P7/2pK4/1kB5 w - - 0 37,f4g5 f6g5 a3a4 b5a4 h5h6 a7a6 c1a3 b1a2,1811,74,96,1008,bishopEndgame crushing endgame quietMove veryLong zugzwang,https://lichess.org/kXBkmX7o#73,
1gwXF,r2qkb1r/pp3ppp/4pn2/8/3Q4/5PN1/PPP2P1P/2KR1B1R b kq - 0 12,f8e7 d4a4 e8f8 d1d8,1938,76,86,716,advantage discoveredAttack middlegame short,https://lichess.org/EbzdfL0w/black#24,Caro-Kann_Defense Caro-Kann_Defense_Main_Line
1gwYW,8/2p3R1/8/pp5P/2p5/2P1k1KP/Pr6/8 b - - 0 37,b5b4 h5h6 b4c3 h6h7 b2b8 g7g8,2076,78,91,2003,advancedPawn crushing endgame long master rookEndgame,https://lichess.org/rnfMAsle/black#74,
1gwc5,2k2r2/pp6/2p1p1p1/3pP1q1/3PP1P1/1NP5/PP4KQ/2R5 w - - 1 24,c1f1 g5g4 h2g3 g4g3 g2g3 f8f1,1611,74,92,1653,advantage endgame exposedKing long,https://lichess.org/lxk9MP5W#47,
1gwf1,2k1r3/2p3pp/1p6/3p1r2/8/2P1P1R1/PQ3P1q/3KR2B w - - 0 30,e1f1 h2g3 f2g3 f5f1,1711,75,89,1421,advantage middlegame short,https://lichess.org/UQ6u1TBE#59,
1gwgV,1k4r1/pp4q1/3p2r1/7p/1P2PR2/P1NPn3/3Q2PP/5RK1 w - - 3 25,d2e3 g6g2 g1h1 g2h2 h1h2 g7g2,1523,76,94,26114,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/t0PuSwDF#49,
1gwla,8/6pp/5pk1/8/4R3/P1np2P1/2r2P1P/3R2K1 w - - 1 44,e4e1 d3d2 d1d2 c2d2,2012,75,76,91,advancedPawn crushing endgame master masterVsMaster short,https://lichess.org/AAL8K1fj#87,
1gwoD,5rk1/p5pp/3Qp3/8/4P1q1/3P1p2/PPP2K2/R1B3N1 w - - 0 29,c1e3 g4g2 f2e1 f3f2 e3f2 g2f2,1447,75,68,517,advancedPawn advantage attackingF2F7 endgame exposedKing fork long,https://lichess.org/YBtDMwWs#57,
1gwrq,r3k3/ppp1b2R/3pp2p/6rp/8/2P1N1P1/PP5P/2K2R2 b q - 1 24,g5g6 h7h8 e8d7 h8a8,1075,185,33,7,crushing endgame short skewer,https://lichess.org/w9LhIYbE/black#48,
1gwto,R3N3/5p1p/p3b1pk/1p2P3/1b3PP1/r6P/6BK/8 b - - 0 40,a3a2 e8f6 a2g2 h2g2,2568,81,97,145,crushing endgame master short,https://lichess.org/Is3fj1CH/black#80,
1gx8I,r1b2rk1/ppp2ppp/6n1/3Pp1N1/P3P1n1/2PBB3/2QK1P1q/3R3R b - - 1 18,h2g2 d1g1 g4e3 d2e3 g2h1 g1h1,1916,75,95,3399,crushing long middlegame trappedPiece,https://lichess.org/EK7hPQtX/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
1gx8c,4r1k1/p4pbp/3R1np1/1B2p3/4P3/B4Q1P/P1q2PP1/6K1 b - - 0 25,e8b8 d6f6 g7f6 f3f6 c2b1 b5f1,2213,77,85,839,advantage defensiveMove long middlegame,https://lichess.org/R6Ppnupp/black#50,
1gx91,8/8/7p/6p1/3kPp1P/5K2/5P2/8 w - - 0 52,h4h5 d4e5 f3e2 e5e4,1813,75,86,660,crushing endgame master pawnEndgame short,https://lichess.org/pqbVI88E#103,
1gx93,r2qkb1r/pQ3ppp/4p3/2p2n2/4P3/2N5/PP4PP/R4RK1 b kq - 0 15,f5e7 c3b5 a8b8 b5c7 e8d7 a1d1,2381,80,89,1246,advantage long middlegame,https://lichess.org/5V84Pc1x/black#30,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense
1gxBM,1k1r4/2p3pp/pb6/1p6/4Q3/4B3/P4PPP/2q3K1 w - - 0 27,e3c1 d8d1 e4e1 d1e1,830,91,80,138,endgame fork mate mateIn2 short,https://lichess.org/3rwDwDvX#53,
1gxEv,r5k1/1bp2q1p/p4rp1/1p1n1NQ1/1P1P4/P1P3RP/6P1/5RK1 b - - 2 31,a8f8 f5h6 g8g7 h6f7 f6f1 g1f1,1224,78,64,60,advantage fork long middlegame,https://lichess.org/ex1xp8MT/black#62,
1gxFL,2r1k2r/2Bp3q/b2Q2p1/1p1pPp1p/7P/2P2P2/PPP3P1/2K4R b k - 1 24,h7e7 d6g6 e7f7 g6a6,1586,75,93,5488,advantage fork middlegame short,https://lichess.org/1TSZwZNi/black#48,
1gxII,1r5k/p2b4/2pp3p/4q1p1/1P1r4/P1Q2P2/4B1KN/R3R3 w - - 0 34,h2g4 d4g4 f3g4 e5c3,1382,75,63,73,crushing discoveredAttack middlegame short,https://lichess.org/Zj9WTghR#67,
1gxOL,8/6Kp/kp4p1/3n2P1/P1p5/8/7P/4B3 b - - 1 43,c4c3 g7h7 c3c2 e1d2 d5e7 h7g7,2041,75,88,229,crushing endgame long master quietMove,https://lichess.org/fIvuEg9M/black#86,
1gxWA,r3k2r/ppqn1ppp/4pB2/3pN3/1b1P4/2N5/PP3PPP/R2QK2R b KQkq - 0 12,d7f6 d1a4 f6d7 a4b4 d7e5 d4e5,1185,78,90,3979,advantage fork long middlegame,https://lichess.org/h9dfttDS/black#24,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation
1gxdW,r2q1rk1/pbb4p/1pn1p1p1/3nP3/3p2Q1/P2B2B1/1P1N1PP1/RN3RK1 b - - 1 19,c7e5 g4e6 g8g7 g3e5 c6e5 e6e5,1750,74,89,570,advantage intermezzo kingsideAttack long middlegame,https://lichess.org/faNjikNd/black#38,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
1gxhg,8/2kp1q2/8/pp2R3/1n5P/1P6/P1P5/1K2R3 b - - 1 34,d7d6 e5e7 f7e7 e1e7,831,97,73,64,crushing endgame fork short,https://lichess.org/U9oryEkm/black#68,
1gxln,r5k1/5p1p/3Rp1p1/1br1P3/2PR4/p2K1P2/P1B4P/8 b - - 6 28,b5a4 d6d8 a8d8 d4d8,836,107,95,272,crushing endgame short,https://lichess.org/mtrC1Ae4/black#56,
1gxrx,r2q1rk1/ppp2ppp/3p3n/4P1N1/2Bb2b1/8/PPQ2PPP/RN3RK1 b - - 0 12,d6e5 c2h7,1159,80,93,2150,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/WFepICQu/black#24,Italian_Game Italian_Game_Classical_Variation
1gxuU,r4r1k/pp4p1/2n2pPn/4q3/8/1Q3N2/PPP2PP1/2KR3R b - - 6 22,e5f5 b3b7 f5g6 b7c6,2192,83,87,151,advantage middlegame short,https://lichess.org/gqEXnECx/black#44,
1gxzj,2K4k/7p/6p1/P3b3/4P3/8/8/8 b - - 0 43,h8g7 a5a6 e5d4 e4e5 d4e5 a6a7,1388,78,84,133,advancedPawn bishopEndgame crushing endgame long quietMove,https://lichess.org/m8ed67Y6/black#86,
1gy6Z,4r1k1/R5p1/p6p/8/8/3b1PP1/PP2r2P/2Q3K1 w - - 1 33,c1c7 e2e1 g1g2 d3f1 g2f2 e8e2 f2g1 f1g2,1809,75,85,476,discoveredAttack endgame mate mateIn4 veryLong,https://lichess.org/RQ3WmKSc#65,
1gy8P,3k4/ppp3R1/2r5/7P/8/1B6/P3r1PK/8 b - - 0 30,e2e7 g7g8 d8d7 b3a4 a7a6 a4c6,1388,263,57,10,crushing endgame long pin,https://lichess.org/B24B3qDi/black#60,
1gy9J,4rbk1/p4ppp/1p2r3/2P5/5Pq1/P1Q1P1P1/1B2RRKP/8 b - - 0 30,f8c5 h2h3 g4g6 f4f5,1362,74,89,366,crushing middlegame short,https://lichess.org/nmqCSkie/black#60,
1gyDJ,3rk2r/1p2q1pp/p4p2/2pQn3/3p4/7P/PPP2P1P/RNB1R1K1 w k - 2 17,d5g2 e5f3 g2f3 e7e1 g1g2 e1c1,1001,80,76,140,crushing discoveredAttack fork long middlegame,https://lichess.org/skpf6MUU#33,Center_Game Center_Game_von_der_Lasa_Gambit
1gyHu,8/5pp1/7p/1pk4P/6P1/1R3P2/PPr5/5K2 w - - 1 36,b3c3 c2c3 b2c3 c5c4 f1e2 c4c3,1016,84,94,341,crushing endgame long rookEndgame,https://lichess.org/rjH5WzGf#71,
1gyQ2,8/pp6/5pp1/3k3p/5K2/6P1/PP3PP1/8 w - - 0 32,f2f3 d5d4 g3g4 h5h4 g4g5 f6f5,2186,85,87,331,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/bJGFxfr0#63,
1gyR6,1rb3k1/6pp/3pp3/2pn2PP/2K5/8/R1P2P2/5B1R w - - 0 26,f1g2 b8b4 c4d3 b4d4,2224,80,83,93,crushing endgame short,https://lichess.org/QVcmMjfh#51,
1gyRz,1R6/1p3p1k/p3bPpp/1p6/7P/8/Pr4P1/5R1K b - - 1 30,b2a2 f1d1 a2a1 d1a1,2120,77,91,2549,advantage endgame quietMove short,https://lichess.org/FAjJcsZX/black#60,
1gyXK,1rb2b1r/ppk2ppp/4p3/3pP3/5P2/4QN2/q3BKPP/3R3R b - - 0 19,b7b6 d1a1 a2a1 h1a1,2154,76,69,81,advantage master middlegame short,https://lichess.org/69QeKLF1/black#38,French_Defense French_Defense_Steinitz_Variation
1gycA,7r/2pk1ppp/Qp1r4/nP2p3/4P3/N1PB1q1P/5P2/R2R2K1 w - - 0 24,a3c4 a5c4 d3c4 d6d1 a1d1 f3d1,2112,75,96,2018,advantage long middlegame,https://lichess.org/iJG5Giq7#47,
1gycm,3r1rk1/p2qbpp1/4pn1p/2p3B1/P1B4Q/1PP2P2/6PP/R3R1K1 w - - 0 22,g5h6 g7h6 h4h6 d7d2 h6d2 d8d2,1850,151,78,7,advantage long middlegame,https://lichess.org/YI7XNBMk#43,
1gyh5,r1k3r1/2p1q3/1p5n/n2R2Np/Q2P4/P2BP3/5PP1/1R4K1 w - - 1 26,d3f5 h6f5 d5f5 g8g5 f5g5 e7g5,1366,78,75,81,advantage long middlegame,https://lichess.org/IQndoIPk#51,
1gynx,8/8/p5k1/1p3rP1/2p1P3/P7/1P2K3/6R1 b - - 0 38,f5g5 g1g5 g6g5 e2e3 a6a5 e3d4,1474,75,95,1110,crushing endgame long rookEndgame,https://lichess.org/4iQpmBfq/black#76,
1gytX,6k1/7p/6p1/Rp3p2/3Nn3/PP2PK1P/1r3PP1/8 w - - 0 38,a5b5 b2f2,1029,83,80,122,endgame hookMate mate mateIn1 oneMove,https://lichess.org/nUPGqJfH#75,
1gz31,8/1pk1q3/2p1P1Qp/p2p4/P6b/2P4B/1P3r2/1K1R4 b - - 0 45,h4f6 g6g3 e7d6 g3f2,1049,76,97,620,advantage endgame fork master short,https://lichess.org/Bc3vf2VL/black#90,
1gz5r,3r1rk1/1bp2pbp/1p1p1np1/pP6/P1PNq3/1N1QP2P/1B3PP1/R4RK1 w - - 1 18,a1d1 e4g2,776,79,100,55,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/cn35ynxN#35,Polish_Opening Polish_Opening_Other_variations
1gz6E,2R5/pR3ppk/7p/3r4/4b2P/6P1/P4P2/6K1 w - - 3 26,b7f7 d5d1 g1h2 d1h1,820,95,78,81,endgame mate mateIn2 short,https://lichess.org/n2gnaXQJ#51,
1gz7S,2rqr1k1/3n2pp/p2p4/1p4PP/2pbBP2/5Q2/PP6/R1BK3R w - - 1 26,e4h7 g8h7 g5g6 h7h8,1961,76,67,106,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/pXTQTdzY#51,
1gz92,7r/4nkp1/5p2/3n4/p1B1R3/p7/1p3KPP/4R3 b - - 3 34,h8b8 e4e7 f7g6 c4d5,1531,88,76,48,crushing endgame pin short,https://lichess.org/VKeN1Ufy/black#68,
1gzCM,1r4k1/1p1r1ppp/pRB5/4Pb2/2P5/1P6/P3nK1P/5R2 b - - 3 25,e2d4 c6d7 f5d7 f1d1,2100,88,80,44,advantage middlegame short,https://lichess.org/ESRsZOg0/black#50,
1gzIG,2r5/p2b1pk1/6p1/3p2N1/1p5Q/1P4P1/1q3P1P/3R2K1 b - - 1 27,d7e8 d1e1 c8c1 h4h7,2795,105,89,641,crushing endgame master short,https://lichess.org/f7R9Iy2k/black#54,
1gzIR,8/8/7p/1P1R2p1/4K1Pk/1r5P/8/8 b - - 6 49,h4h3 d5d3 b3d3 e4d3,1007,78,89,259,crushing endgame rookEndgame short,https://lichess.org/X33L6TvH/black#98,
1gzKm,8/pp4pk/7p/4p3/2P1P3/1P1R1P1P/P2KQPrq/8 w - - 8 42,d2e3 h2f4,1037,78,87,396,endgame mate mateIn1 oneMove,https://lichess.org/V2k5aCLY#83,
1gzNB,r1b1kb1r/pp1p1ppp/4pn2/8/3pP3/1P1B2N1/P1PP1P1q/R1BQK1R1 b Qkq - 2 10,h7h5 g1h1 h2g2 d3f1 g2h1 g3h1,1492,73,96,16326,advantage long master opening trappedPiece,https://lichess.org/qju8K5uU/black#20,Sicilian_Defense Sicilian_Defense_French_Variation
1gzUW,8/7p/2N3p1/8/1k6/p1n5/2K3PP/8 b - - 1 47,b4a4 c2c3 a3a2 c3b2 a2a1r b2a1,1153,80,70,216,advantage endgame hangingPiece knightEndgame long,https://lichess.org/mMTthSdZ/black#94,
1gzcO,8/3r3p/7k/6R1/1r3PKP/3p4/1p6/1B6 b - - 0 45,d3d2 g5h5 h6g7 h5h7 g7f6 h7d7 d2d1b d7d1,1314,74,95,21388,crushing endgame exposedKing skewer veryLong,https://lichess.org/KTZi2oXY/black#90,
1gzh5,8/8/3k3p/1P4p1/5pK1/3P4/6P1/8 w - - 3 44,g4h5 d6c5 h5g4 c5b5,1524,76,92,3356,crushing endgame pawnEndgame short,https://lichess.org/ixFZYt0g#87,
1gzoj,8/8/3R2k1/5pp1/8/5P1K/r5P1/8 b - - 1 47,g6h5 g2g4 f5g4 f3g4,1314,235,33,4,endgame mate mateIn2 rookEndgame short,https://lichess.org/fGKR7Yug/black#94,
1gzpg,4r1k1/p5pp/1pnqp3/1Q1p4/3P4/2P3P1/P5BP/4R1K1 b - - 1 22,g7g6 g2d5 e6d5 e1e8,1336,75,92,1191,crushing endgame master short,https://lichess.org/NVHbjSVm/black#44,
1gzsL,6k1/1p2r3/1n2N1P1/p1p2P2/P3n3/1P6/2P5/1K5R b - - 1 38,e4g3 f5f6 e7e6 f6f7 g8g7 h1h7,1844,121,87,18,advancedPawn advantage endgame exposedKing long sacrifice,https://lichess.org/grFVBkRI/black#76,
1gzxV,4r3/p7/6rk/1p3R2/4PR2/7P/BPP3PK/3q4 b - - 2 38,d1c2 f4h4 h6g7 f5f7,1160,79,81,339,crushing endgame short,https://lichess.org/R0wcBt3F/black#76,
1gzxZ,r2qkb1r/ppp2ppp/2np1n2/8/2BpP1b1/1QP2N2/PP3PPP/RNB2RK1 b kq - 2 7,g4f3 c4f7 e8d7 b3e6,1191,81,76,91,attackingF2F7 mate mateIn2 opening short,https://lichess.org/HHO6XF0b/black#14,Scotch_Game Scotch_Game_Scotch_Gambit
1gzyH,r1b1k2r/1pppnppp/1pn2q2/1N3N2/4P3/2P5/PP3PPP/R2QKB1R b KQkq - 3 10,e7f5 b5c7 e8d8 c7a8,1021,77,67,125,advantage fork opening short,https://lichess.org/dvAr3SrB/black#20,Scotch_Game Scotch_Game_Malaniuk_Variation
1h06D,8/1p1k1p2/8/p1p5/P1Pp1Pb1/1P4P1/3KBr1P/4R3 w - - 14 39,d2d1 f2e2 e1e2 d4d3,1895,74,90,1293,crushing endgame pin sacrifice short,https://lichess.org/N8H1CkO5#77,
1h07N,2k3r1/p1qb3r/P3pQnp/1p1pPp2/1RpP1Pp1/2P5/2P3P1/1RBB2K1 b - - 2 32,c7d8 b4b5 d7b5 f6e6,2140,79,91,552,advantage deflection master middlegame queensideAttack sacrifice short,https://lichess.org/raxz7GYi/black#64,
